State Name,Temp,pH,Conductivity,Nitrate,Fecal_Coliform,Total_Coliform,TDS,Fluoride,WQI,WQI_Classification,WQI_Class_Encoded
TELANGANA,30.0,7.52,3030.0,13.2,49.0,920.0,1878.0,1.28,119.49688917298268,Unsuitable for Drinking,4
TELANGANA,30.0,7.61,1273.0,12.8,10.5,94.0,802.0,0.98,91.8192602907903,Very Poor,5
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
TELANGANA,32.0,7.32,707.0,10.2,6.58,48.0,452.0,0.86,78.57112972940067,Very Poor,5
TELANGANA,28.0,7.19,2375.0,11.8,5.57,110.0,1472.0,1.32,119.89197308211324,Unsuitable for Drinking,4
TELANGANA,29.0,7.33,1651.0,10.4,12.739999999999998,120.0,1040.0,1.2,109.45858698850436,Unsuitable for Drinking,4
TELANGANA,32.0,7.71,2195.0,9.3,20.4,110.0,1360.0,1.02,96.9354891486318,Very Poor,5
TELANGANA,34.5,7.555,2366.0,18.67,4.8,32.0,1433.15,0.305,34.03508242524783,Good,1
TELANGANA,24.0,7.22,2975.0,26.49,2.0,4.8,1710.0,0.46,46.30027318661918,Good,1
TELANGANA,24.0,7.36,1239.0,22.18,12.5,338.63,720.0,0.47,45.91633311011679,Good,1
TELANGANA,28.0,6.99,7610.0,24.8,6.8,220.0,4794.0,1.02,99.26302722227295,Very Poor,5
TELANGANA,22.5,7.605,2799.0,27.72,2.85,8.02,1699.95,0.235,29.16860868870424,Good,1
TELANGANA,22.5,7.54,1512.0,17.16,20.73,85.1,916.15,0.25,28.05543850637689,Good,1
TELANGANA,22.0,7.67,2507.0,18.165,5.2,47.0,1478.05,0.3249999999999999,36.69980667671141,Good,1
TELANGANA,22.0,7.94,2351.5,17.235,4.8,32.0,1430.65,0.28,34.41198737558215,Good,1
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
TELANGANA,22.0,7.24,2271.0,13.285,5.1,32.2,1377.4,0.31,31.97049604805244,Good,1
TELANGANA,22.5,7.345000000000001,2702.5,22.755000000000003,2.74,26.21,1634.825,0.285,31.423517011384053,Good,1
TELANGANA,22.0,7.564999999999999,1621.5,15.76,6.840000000000001,28.03,1015.475,0.27,30.05363451714201,Good,1
TELANGANA,22.5,7.65,1490.0,16.27,19.53,85.1,916.2,0.26,29.6222966446494,Good,1
TELANGANA,21.5,7.285,1455.5,13.265,20.360000000000003,79.5,885.2,0.395,38.73695144532717,Good,1
TELANGANA,22.5,7.56,2264.5,18.25,9.36,18.1,1397.0,0.405,42.67218912022241,Good,1
TRIPURA,22.5,5.58,102.0,0.505,412.7,696.0600000000001,58.0,0.4170000000000001,94.66666666666667,Very Poor,2
TRIPURA,23.0,5.555,110.5,0.4549999999999999,442.3,791.6,65.0,0.441,96.33333333333334,Very Poor,2
TRIPURA,22.25,6.6,545.5,0.32,100.6,252.2,54.0,0.4,26.66666666666669,Good,2
TRIPURA,22.75,6.465,95.5,0.32,125.2,249.46,55.0,0.4649999999999999,35.66666666666667,Good,2
TRIPURA,22.0,6.065,125.0,0.32,297.6,526.0,74.0,0.496,62.33333333333331,Poor,2
TRIPURA,22.25,6.585,113.0,0.32,410.3,714.6,65.0,0.436,27.666666666666668,Good,2
TRIPURA,22.5,6.4,111.0,0.32,442.3,791.6,63.0,0.441,39.99999999999997,Good,2
TRIPURA,23.0,6.39,78.0,0.32,158.7,209.1,42.0,0.381,40.66666666666669,Good,2
TRIPURA,22.0,6.04,90.5,0.32,152.7,277.7,48.0,0.381,64.0,Poor,2
TRIPURA,22.5,5.73,108.5,0.6799999999999999,442.3,791.6,62.0,0.441,84.66666666666663,Very Poor,2
TRIPURA,22.75,5.855,100.0,0.32,208.4,420.46,55.0,0.4170000000000001,76.33333333333331,Very Poor,2
TRIPURA,22.25,6.285,83.5,0.39,158.7,209.1,48.0,0.381,47.66666666666666,Good,2
TRIPURA,22.25,6.12,92.5,0.425,149.2,331.46,52.0,0.381,58.66666666666666,Poor,2
TRIPURA,21.75,6.3100000000000005,92.5,0.47,149.2,331.46,53.0,0.381,45.99999999999997,Good,2
TRIPURA,21.75,6.619999999999999,80.5,0.32,158.7,209.1,48.0,0.381,25.333333333333385,Good,2
TRIPURA,22.25,5.96,103.0,0.6799999999999999,412.7,696.0600000000001,60.0,0.4170000000000001,69.33333333333334,Poor,2
TRIPURA,22.25,6.91,101.5,0.78,208.4,420.46,55.0,0.417,5.999999999999991,Excellent,2
TRIPURA,22.25,6.24,101.0,0.76,208.4,420.46,56.0,0.4170000000000001,50.66666666666665,Poor,2
TRIPURA,22.25,6.34,103.5,0.32,412.7,696.0600000000001,57.0,0.417,44.000000000000014,Good,2
TRIPURA,22.25,5.99,92.0,0.32,152.7,277.7,51.0,0.381,67.33333333333333,Poor,2
TRIPURA,21.5,6.035,122.0,0.505,297.6,526.0,73.0,0.4960000000000001,64.33333333333331,Poor,2
TRIPURA,21.75,6.17,130.0,0.32,298.5,526.0,74.0,0.362,55.333333333333336,Poor,2
TRIPURA,21.75,6.425,124.0,0.32,297.6,526.0,69.0,0.4960000000000001,38.33333333333335,Good,2
TRIPURA,21.25,6.529999999999999,119.5,0.32,297.6,613.0,65.0,0.4880000000000001,31.333333333333375,Good,2
TRIPURA,21.25,6.59,107.0,0.32,416.7,732.96,58.0,0.441,27.333333333333343,Good,2
TRIPURA,21.0,5.91,111.0,0.6699999999999999,442.3,791.6,65.0,0.441,72.66666666666666,Poor,2
TRIPURA,21.25,6.630000000000001,100.5,0.32,208.4,420.46,55.0,0.417,24.666666666666615,Excellent,2
TRIPURA,21.75,6.1,100.0,0.5700000000000001,208.4,420.46,55.0,0.4170000000000001,60.00000000000002,Poor,2
TRIPURA,21.5,5.8100000000000005,110.5,0.56,442.3,791.6,66.0,0.441,79.3333333333333,Very Poor,2
TRIPURA,21.75,6.115,126.0,0.32,297.6,526.0,69.0,0.518,58.999999999999986,Poor,2
TRIPURA,20.75,5.895,113.0,0.32,410.3,714.6,64.0,0.436,73.66666666666669,Poor,2
TRIPURA,21.25,5.83,107.5,0.485,394.7,684.96,61.0,0.441,77.99999999999999,Very Poor,2
TRIPURA,21.25,6.59,109.0,0.52,460.3,802.7,54.0,0.4389999999999999,27.333333333333343,Good,2
TRIPURA,21.25,6.665,104.5,0.415,412.7,696.0600000000001,57.0,0.441,22.33333333333333,Excellent,2
TRIPURA,21.25,6.59,105.0,0.32,412.7,696.0600000000001,55.0,0.441,27.333333333333343,Good,2
TRIPURA,21.0,6.279999999999999,103.5,0.32,412.7,696.0600000000001,53.0,0.4170000000000001,48.00000000000004,Good,2
TRIPURA,21.0,6.3,107.5,0.32,416.7,732.96,57.0,0.441,46.66666666666668,Good,2
TRIPURA,20.75,5.93,111.5,0.32,442.3,791.6,62.0,0.436,71.33333333333334,Poor,2
TRIPURA,21.25,6.699999999999999,108.0,0.32,416.7,732.96,59.0,0.441,20.00000000000005,Excellent,2
TRIPURA,21.5,6.695,111.5,0.32,442.3,791.6,59.0,0.439,20.333333333333314,Excellent,2
TRIPURA,21.5,6.8,108.5,0.32,416.7,732.96,57.0,0.441,13.333333333333345,Excellent,2
TRIPURA,21.25,6.275,141.5,0.32,147.7,226.7,84.0,0.383,48.333333333333314,Good,2
TRIPURA,20.75,6.3,109.5,0.32,416.7,732.96,57.0,0.4389999999999999,46.66666666666668,Good,2
TRIPURA,21.0,6.4350000000000005,112.0,0.32,442.3,791.6,61.0,0.436,37.66666666666663,Good,2
TRIPURA,21.0,6.715,111.5,0.32,442.3,791.6,58.0,0.22,21.304688942663788,Excellent,0
TRIPURA,22.75,6.54,118.0,0.515,297.6,632.0,67.0,0.55,30.666666666666664,Good,2
TRIPURA,23.25,6.52,113.5,0.32,442.3,791.6,61.0,0.436,32.00000000000003,Good,2
TRIPURA,22.5,6.7,104.5,0.41,412.7,696.0600000000001,57.0,0.441,19.999999999999986,Excellent,2
TRIPURA,22.75,6.81,103.5,0.4599999999999999,412.7,696.0600000000001,57.0,0.417,12.666666666666693,Excellent,2
TRIPURA,22.0,5.74,104.5,0.815,394.7,684.96,62.0,0.4410000000000001,83.99999999999999,Very Poor,2
TRIPURA,23.25,6.835,103.0,0.32,412.7,696.0600000000001,54.0,0.417,11.000000000000004,Excellent,2
TRIPURA,22.25,6.765000000000001,102.5,0.32,412.7,696.0600000000001,59.0,0.4170000000000001,15.666666666666629,Excellent,2
TRIPURA,22.25,6.88,105.0,0.38,394.7,684.96,65.0,0.439,8.000000000000007,Excellent,2
TRIPURA,22.25,6.3100000000000005,111.5,0.36,410.3,714.6,66.0,0.461,45.99999999999997,Good,2
TRIPURA,22.75,6.255,105.5,0.32,394.7,684.96,66.0,0.439,49.66666666666668,Good,2
UTTAR PRADESH,22.0,6.075,629.0,3.131,24.4,17.25,304.0,0.603,61.66666666666666,Poor,2
UTTAR PRADESH,20.5,6.44,676.0,3.01,26.2,38.11,463.0,195.24,37.33333333333331,Good,2
UTTAR PRADESH,30.0,7.82,675.5,1.112,21.0,255.0,417.5,0.53,54.666666666666686,Poor,2
UTTAR PRADESH,30.0,7.654999999999999,1213.5,7.422999999999999,20.0,1502.0,750.0,0.675,43.66666666666663,Good,2
UTTAR PRADESH,30.5,7.734999999999999,3646.5,0.98,22.0,2001.0,401.5,0.85,82.97690418936881,Very Poor,5
UTTAR PRADESH,29.5,7.745,824.0,1.1,25.0,2000.0,531.5,0.88,82.97711916212626,Very Poor,5
UTTAR PRADESH,26.2,7.21,693.0,1.66,13.0,46.0,436.0,0.66,59.96618700473827,Poor,3
UTTAR PRADESH,26.75,7.88,745.0,1.6,4.0,12.0,474.0,0.6,59.376698982335455,Poor,3
UTTAR PRADESH,19.5,7.914999999999999,884.5,0.1699999999999999,9.6,61.5,472.0,0.66,64.92863576639373,Poor,3
UTTAR PRADESH,20.0,7.994999999999999,895.0,0.2,9.6,61.5,475.0,0.89,85.57284215546018,Very Poor,5
UTTAR PRADESH,14.5,7.15,615.0,1.8,18.6,56.8,400.0,0.45,41.13568395580312,Good,1
UTTAR PRADESH,15.5,7.25,635.0,1.7000000000000002,13.1,29.6,395.0,0.35,33.10181972219686,Good,1
UTTAR PRADESH,25.4,7.535,565.5,4.88,110.0,3500.0,321.5,0.3179999999999999,35.66666666666667,Good,2
UTTAR PRADESH,20.0,7.25,2050.0,0.425,8.3,19.4,911.5,0.911,16.666666666666664,Excellent,2
UTTAR PRADESH,20.5,7.65,1237.5,0.33,6.640000000000001,325.53000000000003,672.5,0.498,43.33333333333336,Good,2
UTTAR PRADESH,20.0,7.4,872.5,0.32,71.7,113.45,255.0,0.434,26.66666666666669,Good,2
UTTAR PRADESH,20.5,7.55,1235.5,2.1830000000000003,10.5,52.9,822.0,0.733,36.66666666666665,Good,2
UTTAR PRADESH,27.5,7.58,533.0,5.262,18.6,62.7,323.0,0.493,38.66666666666667,Good,2
UTTAR PRADESH,26.35,7.705,524.0,2.53,639.2,1088.76,287.0,0.469,47.0,Good,2
UTTAR PRADESH,25.3,7.165,1182.0,1.4,32.32,94.4,254.5,0.4,37.3544264095618,Good,1
UTTAR PRADESH,26.5,7.75,555.0,2.919,26.4,718.9,334.5,0.424,50.0,Good,2
UTTAR PRADESH,27.0,7.654999999999999,547.0,3.159,6.0,22.5,343.0,0.5039999999999999,43.66666666666663,Good,2
UTTAR PRADESH,25.25,7.109999999999999,1163.0,1.31,32.32,90.0,276.0,0.38,35.21652690266743,Good,1
UTTAR PRADESH,25.15,7.12,1818.5,1.08,28.2,82.62,246.5,0.355,33.717758652177885,Good,1
UTTAR PRADESH,20.0,5.99,626.0,3.131,24.4,17.25,299.0,0.603,67.33333333333333,Poor,2
UTTAR PRADESH,15.5,7.199999999999999,565.0,1.9,14.2,53.6,400.0,0.55,50.165998285291046,Poor,3
UTTAR PRADESH,14.5,7.05,580.0,1.85,17.6,21.3,380.0,0.45,40.412027313588816,Good,1
UTTAR PRADESH,19.5,7.795,899.5,0.18,89.0,175.7,514.0,0.69,66.75607136334582,Poor,3
UTTAR PRADESH,19.0,8.015,961.5,0.2,26.67,79.67,590.0,0.75,73.58959290881604,Poor,3
UTTAR PRADESH,19.0,7.5,945.0,4.209,10.77,61.9,569.0,0.6100000000000001,33.33333333333333,Good,2
UTTAR PRADESH,25.0,7.78,536.0,1.52,2.0,4.0,342.0,0.82,77.65007102344788,Very Poor,5
UTTAR PRADESH,24.0,7.2,310.0,1.185,11.0,21.0,225.0,4.438,13.333333333333345,Excellent,2
UTTAR PRADESH,18.0,7.3,310.0,2.656,125.7,151.0,240.0,0.369,19.999999999999986,Excellent,2
UTTAR PRADESH,21.75,7.4,510.0,1.932,240.05,487.58,384.0,0.475,26.66666666666669,Good,2
UTTARAKHAND,28.0,7.55,583.0,0.355,30.8,65.1,212.0,0.405,39.78670111303889,Good,1
UTTARAKHAND,28.5,7.4,361.5,0.39,531.0,505.5,245.0,0.505,47.289606352540105,Good,1
UTTARAKHAND,28.5,7.0,433.0,0.3349999999999999,56.1,206.2,291.0,0.485,42.8867815217281,Good,1
UTTARAKHAND,28.0,7.4,321.5,0.41,106.85,255.18,217.0,0.54,50.29810735194148,Poor,3
UTTARAKHAND,28.0,7.5,301.5,0.32,212.0,605.0,202.5,0.5650000000000001,53.13764597855092,Poor,3
UTTARAKHAND,28.0,7.45,349.0,0.54,533.8,881.1,232.0,0.385,37.14334535658844,Good,1
UTTARAKHAND,28.0,7.4,337.0,0.325,524.7,736.3,218.5,0.355,34.155657905417065,Good,1
UTTARAKHAND,28.0,7.25,341.0,0.32,524.7,736.3,222.0,0.415,38.372489828427646,Good,1
UTTARAKHAND,28.0,7.45,342.0,0.325,533.8,881.1,233.5,0.35,34.07157882588095,Good,1
UTTARAKHAND,25.0,7.3,328.0,0.32,268.4,539.5,222.0,0.29,27.78721222820848,Good,1
UTTARAKHAND,26.0,7.3,356.0,0.38,531.0,505.5,262.0,0.28,26.957729380371152,Good,1
UTTARAKHAND,22.35,7.55,794.5,3.49,36.55,456.22,508.5,0.77,72.10274226605385,Poor,3
UTTARAKHAND,22.95,7.29,1704.0,1.79,15.85,100.83,1090.5,1.13,102.7699698911312,Unsuitable for Drinking,4
UTTARAKHAND,23.05,7.6,749.0,0.475,3.2,15.5,479.0,0.525,50.86712223135381,Poor,3
UTTARAKHAND,22.25,7.65,583.5,0.42,17.6,21.3,373.0,0.84,78.51563746081028,Very Poor,5
UTTARAKHAND,22.5,7.744999999999999,633.0,0.42,10.26,343.2,405.0,0.9,84.46471402916019,Very Poor,5
UTTARAKHAND,20.7,7.85,644.0,0.43,14.26,342.6,412.0,0.555,55.07170172181131,Poor,3
UTTARAKHAND,19.0,6.255,226.0,0.32,43.72,107.7,141.0,0.405,40.749514757657856,Good,1
UTTARAKHAND,18.5,6.49,240.5,0.32,86.6,199.2,152.0,0.4599999999999999,43.960626756562064,Good,1
WEST BENGAL,27.5,8.504999999999999,394.0,0.72,5.4,2.0,300.0,0.36,42.26086658752625,Good,1
WEST BENGAL,25.5,7.710000000000001,710.5,0.79,4.279999999999999,2.0,452.0,0.245,27.13745484937957,Good,1
WEST BENGAL,27.5,7.385,658.0,0.7,2.0,4.0,507.0,0.505,47.579429326596255,Good,1
WEST BENGAL,32.5,7.630000000000001,2030.5,0.595,2.2,4.2,1135.0,0.517,42.00000000000006,Good,2
WEST BENGAL,33.5,7.84,2625.0,1.2079999999999995,25.14,50.510000000000005,1777.0,0.22,55.99999999999999,Poor,2
WEST BENGAL,28.5,7.24,789.5,2.447,31.8,63.5,454.0,0.4,16.000000000000014,Excellent,2
WEST BENGAL,28.5,7.609999999999999,897.0,0.92,9.6,75.0,458.0,0.235,25.76802752665916,Good,1
WEST BENGAL,29.0,7.1850000000000005,1823.0,2.349,11.0,47.0,1549.0,0.295,12.333333333333368,Excellent,2
WEST BENGAL,30.0,7.225,1833.0,4.4030000000000005,2.0,10.4,1346.0,0.315,14.999999999999977,Excellent,2
WEST BENGAL,27.5,7.265000000000001,1828.0,4.964,11.22,19.99,1304.0,0.28,17.666666666666707,Excellent,2
WEST BENGAL,29.5,7.64,778.5,0.35,33.25,64.62,504.0,0.415,41.567746349902094,Good,1
WEST BENGAL,30.0,7.74,851.0,0.53,2.8,10.4,565.0,0.21,24.45126269544131,Excellent,0
WEST BENGAL,30.5,7.234999999999999,1052.5,0.41,9.4,26.54,614.0,0.808,15.666666666666629,Excellent,2
WEST BENGAL,26.5,7.61,975.5,0.601,25.92,85.7,528.0,0.32,40.66666666666669,Good,2
WEST BENGAL,27.0,7.71,514.0,3.214,639.2,1088.76,299.0,0.72,47.333333333333336,Good,2
WEST BENGAL,28.0,7.25,2429.5,3.669,4.25,19.0,1846.0,0.215,16.666666666666664,Excellent,2
WEST BENGAL,29.5,7.38,628.0,2.577,26.96,356.7,452.0,0.45,25.333333333333325,Good,2
WEST BENGAL,29.5,7.385,721.0,2.4210000000000003,4.5,18.0,496.0,0.28,25.666666666666654,Good,2
WEST BENGAL,29.0,7.195,2646.5,0.33,2.74,28.01,1670.0,0.37,36.809437113810006,Good,1
WEST BENGAL,29.0,7.279999999999999,1381.5,0.55,2.0,25.0,976.0,0.295,29.38225821589098,Good,1
WEST BENGAL,29.5,7.405,918.5,0.655,272.6,491.5,527.0,0.365,35.74928253634879,Good,1
WEST BENGAL,29.5,6.955,2003.5,0.48,21.28,21.04,1379.0,0.45,42.04876533345509,Good,1
WEST BENGAL,29.5,8.379999999999999,1716.5,0.476,9.2,8.55,883.0,0.6379999999999999,91.99999999999994,Very Poor,2
WEST BENGAL,27.25,7.83,365.0,0.43,596.8,993.1,212.0,0.65,62.88965213729848,Poor,3
WEST BENGAL,27.5,7.875,1032.0,0.583,19.72,40.24,526.0,0.305,58.333333333333336,Poor,2
WEST BENGAL,28.0,7.6,447.5,1.0219999999999998,8.4,5.1,310.0,0.305,39.99999999999997,Good,2
WEST BENGAL,32.5,7.95,1392.0,1.968,19.39,495.7,795.0,0.782,63.33333333333334,Poor,2
WEST BENGAL,31.5,7.15,535.5,5.263999999999999,214.4,437.4,409.0,0.493,10.000000000000025,Excellent,2
WEST BENGAL,31.0,6.725,286.5,0.31,70.8,173.6,244.0,0.511,18.333333333333357,Excellent,2
WEST BENGAL,28.0,7.05,1247.0,1.09,2.2,7.15,634.0,0.415,38.0588893454682,Good,1
WEST BENGAL,27.0,7.86,1080.0,0.98,96.8,266.6,686.0,0.8559999999999999,57.33333333333336,Poor,2
WEST BENGAL,27.0,7.57,622.5,2.085,12.6,5.1,352.0,0.235,38.000000000000014,Good,2
WEST BENGAL,26.5,7.525,779.5,2.447,12.0,23.0,454.0,0.305,35.00000000000003,Good,2
WEST BENGAL,24.0,6.975,150.5,0.96,267.3,245.4,61.0,0.384,1.6666666666666903,Excellent,2
WEST BENGAL,29.0,7.605,692.0,0.61,11.7,56.83,586.0,0.335,34.29830659807831,Good,1
WEST BENGAL,28.5,7.495,601.0,1.03,18.96,57.6,433.0,0.315,31.67491451820737,Good,1
WEST BENGAL,64.0,9.4,502.0,1.4,278.8,586.6,436.0,12.4,1099.9143969601964,Unsuitable for Drinking,4
WEST BENGAL,28.5,7.225,805.0,0.6699999999999999,2.0,3.0,690.0,0.29,27.91491771426252,Good,1
WEST BENGAL,27.5,8.07,366.0,0.39,419.0,367.5,233.0,0.365,39.65349207073936,Good,1
WEST BENGAL,29.5,7.779999999999999,628.0,0.99,3.0,7.0,405.0,0.275,30.148650808145373,Good,1
WEST BENGAL,28.5,8.14,390.5,0.55,73.7,204.1,319.0,0.39,42.37662859302551,Good,1
WEST BENGAL,29.5,8.385,242.5,0.41,130.4,245.3,135.0,0.3299999999999999,38.6014107032336,Good,1
WEST BENGAL,27.0,7.725,912.0,0.63,12.17,89.36,655.0,1.0,93.4268902383344,Very Poor,5
WEST BENGAL,32.5,7.215,715.0,0.65,5.1,10.5,511.0,0.375,35.11799328321107,Good,1
WEST BENGAL,31.5,7.2,166.0,1.03,85.0,289.2,110.0,0.3979999999999999,13.333333333333345,Excellent,2
WEST BENGAL,27.0,7.695,504.5,0.77,2.0,4.0,355.0,0.58,56.052579546261626,Poor,3
WEST BENGAL,30.0,7.43,1038.5,0.475,19.3,43.34,580.0,0.754,28.666666666666647,Good,2
WEST BENGAL,30.0,7.435,2918.5,0.4,2.0,16.0,1693.0,0.22,25.62995857811058,Good,1
WEST BENGAL,30.0,7.125,1596.5,0.64,5.4,45.5,1012.0,0.3,28.982370077821408,Good,1
WEST BENGAL,27.0,7.435,992.0,2.563,27.07,39.290000000000006,624.0,0.375,28.999999999999975,Good,2
WEST BENGAL,28.5,7.92,357.5,0.37,532.5,829.4,194.0,0.335,35.983833414503,Good,1
WEST BENGAL,31.0,7.385,984.0,4.309,5.1,12.0,480.0,0.33,25.666666666666654,Good,2
WEST BENGAL,27.5,7.95,324.5,2.16,290.45,571.78,209.0,0.445,63.33333333333334,Poor,2
WEST BENGAL,31.5,7.984999999999999,1892.5,2.654,9.62,24.7,1091.0,0.21,65.66666666666663,Poor,2
WEST BENGAL,31.5,7.73,1653.0,7.135,6.659999999999999,51.77,995.0,0.534,48.6666666666667,Good,2
WEST BENGAL,28.5,7.63,647.0,1.1800000000000002,19.5,59.7,559.0,0.6000000000000001,57.58102202741505,Poor,3
WEST BENGAL,27.5,7.41,191.5,1.085,13.24,2.0,139.0,0.335,27.333333333333343,Good,2
WEST BENGAL,27.5,7.439999999999999,707.0,1.065,33.28,39.2,462.0,0.5549999999999999,52.36970976775332,Poor,3
WEST BENGAL,24.0,6.545,97.5,0.568,219.4,493.46,63.5,0.21,30.33333333333334,Good,2
WEST BENGAL,19.0,6.695,128.0,4.82,178.9,226.7,92.5,0.4059999999999999,20.333333333333314,Excellent,2
WEST BENGAL,25.5,6.66,517.0,4.5,637.2,1088.76,307.5,0.21,21.468981143274583,Excellent,0
WEST BENGAL,25.0,7.17,300.5,1.09,218.2,615.05,178.0,0.3349999999999999,11.333333333333329,Excellent,2
WEST BENGAL,26.0,7.415,403.0,2.69,79.44,366.0,260.5,0.21,21.777560522123807,Excellent,0
WEST BENGAL,26.0,7.175000000000001,119.5,1.194,297.6,526.0,79.5,0.536,11.666666666666714,Excellent,2
WEST BENGAL,30.0,8.190000000000001,1756.0,0.36,23.0,88.31,1665.0,0.215,29.22471692082916,Good,1
WEST BENGAL,28.0,7.71,866.0,2.639,290.9,511.58,561.0,0.23,47.333333333333336,Good,2
WEST BENGAL,30.0,7.814999999999999,3488.5,5.471,10.4,120.9,2922.0,0.23,54.33333333333324,Poor,2
WEST BENGAL,29.5,7.439999999999999,2735.0,9.805,2.0,28.4,1600.0,0.47,29.33333333333324,Good,2
